transaction_id,customer_id,product_id,sale_date,sale_amount,quantity,store_id,region,discount
TXN000333,CUST8916,PROD775,2024-01-04,249.05,1.0,ST005,West,13.19
TXN000334,CUST5501,PROD648,2024-01-04,488.96,1.0,ST005,West,0.0
TXN000335,CUST3937,PROD209,2024-01-04,459.84,9.0,ST002,South,24.21
TXN000336,CUST6807,PROD373,2024-01-04,399.52,2.0,ST003,West,0.0
TXN000337,CUST4984,PROD813,2024-01-04,120.67,2.0,ST001,North,0.0
TXN000338,CUST7179,PROD665,2024-01-04,243.24,1.0,ST002,North,0.0
TXN000339,CUST8109,PROD760,2024-01-04,394.34,10.0,ST001,North,35.54
TXN000340,CUST8790,PROD377,2024-01-04,32.82,2.0,ST003,North,2.79
TXN000341,CUST1256,PROD312,2024-01-04,297.65,7.0,ST001,East,7.16
TXN000342,CUST7375,PROD793,2024-01-04,449.3,6.0,ST004,South,0.0
TXN000343,CUST2284,PROD612,2024-01-04,375.27,6.0,ST001,North,0.0
TXN000344,CUST2245,PROD448,2024-01-04,306.53,10.0,ST005,West,0.0
TXN000345,CUST6347,PROD130,2024-01-04,320.72,8.0,ST004,South,0.0
TXN000346,CUST7150,PROD542,2024-01-04,101.01,10.0,ST004,North,0.0
TXN000347,CUST5839,PROD917,2024-01-04,130.76,2.0,ST001,East,9.31
TXN000348,CUST3527,PROD857,2024-01-04,200.91,6.0,ST001,North,6.19
TXN000349,CUST6896,PROD879,2024-01-04,142.19,3.0,ST001,South,0.0
TXN000350,CUST9395,PROD517,2024-01-04,60.61,2.0,ST003,North,0.0
TXN000351,CUST6315,PROD984,2024-01-04,198.77,5.0,ST004,West,0.0
TXN000352,CUST4977,PROD685,2024-01-04,,7.0,ST002,South,7.12
TXN000353,CUST3390,PROD164,2024-01-04,91.93,5.0,ST004,East,0.0
TXN000354,CUST2260,PROD469,2024-01-04,133.33,4.0,ST004,South,0.0
TXN000355,CUST3219,PROD411,2024-01-04,13.32,7.0,ST003,West,0.0
TXN000356,CUST6399,PROD550,2024-01-04,174.02,10.0,ST002,East,0.0
TXN000357,CUST4290,PROD590,2024-01-04,163.95,7.0,ST003,East,0.0
TXN000358,CUST9044,PROD689,2024-01-04,393.17,6.0,ST004,East,0.0
TXN000359,CUST7437,PROD473,2024-01-04,65.81,10.0,ST002,South,0.0
TXN000360,CUST1440,PROD844,2024-01-04,236.19,4.0,ST004,East,0.0
TXN000361,CUST2133,PROD938,2024-01-04,425.42,7.0,ST004,South,0.0
TXN000362,CUST4965,PROD358,2024-01-04,332.74,7.0,ST004,North,0.0
TXN000363,CUST8851,PROD696,2024-01-04,206.39,9.0,ST004,North,0.0
TXN000364,CUST6890,PROD818,2024-01-04,448.8,9.0,ST005,North,11.14
TXN000365,CUST6816,PROD270,2024-01-04,327.03,1.0,ST005,West,0.0
TXN000366,CUST6432,PROD915,2024-01-04,220.92,1.0,ST001,East,16.5
TXN000367,CUST4621,PROD556,2024-01-04,193.32,8.0,ST005,South,0.0
TXN000368,CUST1402,PROD594,2024-01-04,61.23,7.0,ST001,North,0.0
TXN000369,CUST3321,PROD456,2024-01-04,162.83,8.0,ST002,West,0.0
TXN000370,CUST2599,PROD548,2024-01-04,363.78,8.0,ST003,North,0.0
TXN000371,CUST2885,PROD123,2024-01-04,426.1,2.0,ST002,South,0.0
TXN000372,CUST3623,PROD438,2024-01-04,284.33,8.0,ST002,West,0.0
TXN000373,CUST4053,PROD755,2024-01-04,332.08,7.0,ST001,South,0.0
TXN000374,CUST8037,PROD498,2024-01-04,12.18,4.0,ST002,East,0.0
TXN000375,CUST2025,PROD691,2024-01-04,59.86,9.0,ST002,East,0.0
TXN000376,CUST8496,PROD216,2024-01-04,138.55,8.0,ST005,East,0.0
TXN000377,CUST7431,PROD701,2024-01-04,65.97,6.0,ST004,South,0.0
TXN000378,CUST5873,PROD729,2024-01-04,299.18,3.0,ST003,North,3.5
TXN000379,CUST7116,PROD810,2024-01-04,79.27,7.0,ST004,South,0.0
TXN000380,CUST7931,PROD290,2024-01-04,248.47,9.0,ST002,South,0.0
TXN000381,CUST3298,PROD291,2024-01-04,164.14,8.0,ST005,North,0.0
TXN000382,CUST1157,PROD596,2024-01-04,76.9,7.0,ST005,West,0.0
TXN000383,CUST9056,PROD525,2024-01-04,357.97,8.0,ST004,South,1.1
TXN000384,CUST4613,PROD399,2024-01-04,26.02,4.0,ST005,East,1.19
TXN000385,CUST9115,PROD662,2024-01-04,260.29,10.0,ST001,East,0.0
TXN000386,CUST7010,PROD655,2024-01-04,413.08,1.0,ST004,South,0.0
TXN000387,CUST2677,PROD853,2024-01-04,416.73,4.0,ST003,North,0.0
TXN000388,CUST6711,PROD982,2024-01-04,410.2,8.0,ST001,South,30.26
TXN000389,CUST6744,PROD981,2024-01-04,358.27,7.0,ST002,South,0.0
TXN000390,CUST4390,PROD924,2024-01-04,39.09,6.0,ST005,East,0.0
TXN000391,CUST3758,PROD431,2024-01-04,489.71,5.0,ST003,East,0.0
TXN000392,CUST9428,PROD795,2024-01-04,409.44,3.0,ST004,North,0.0
TXN000393,CUST3078,PROD818,2024-01-04,434.38,4.0,ST002,East,0.0
TXN000394,CUST7434,PROD601,2024-01-04,79.66,5.0,ST004,West,0.0
TXN000395,CUST2525,PROD512,2024-01-04,262.65,5.0,ST003,West,0.0
TXN000396,CUST6362,PROD695,2024-01-04,11.21,2.0,ST004,East,0.0
TXN000397,CUST9756,PROD507,2024-01-04,116.74,7.0,ST002,West,9.67
TXN000398,CUST6533,PROD660,2024-01-04,293.19,10.0,ST004,East,0.0
TXN000399,CUST1793,PROD147,2024-01-04,58.79,8.0,ST001,North,0.0
TXN000400,CUST3588,PROD551,2024-01-04,,7.0,ST002,South,0.0
TXN000401,CUST5945,PROD262,2024-01-04,438.47,5.0,ST001,East,16.3
TXN000402,CUST3711,PROD153,2024-01-04,204.21,5.0,ST002,West,0.0
TXN000403,CUST2559,PROD101,2024-01-04,114.58,2.0,ST002,South,0.0
TXN000404,CUST8291,PROD109,2024-01-04,13.95,6.0,ST001,West,0.0
TXN000405,CUST8826,PROD172,2024-01-04,122.18,2.0,ST001,North,0.0
TXN000406,CUST5902,PROD240,2024-01-04,197.53,3.0,ST002,North,0.0
TXN000407,CUST1138,PROD724,2024-01-04,328.51,8.0,ST003,South,0.0
TXN000408,CUST3480,PROD521,2024-01-04,311.88,8.0,ST002,North,0.0
TXN000409,CUST3293,PROD870,2024-01-04,70.35,7.0,ST003,West,0.0
TXN000410,CUST3290,PROD353,2024-01-04,145.71,2.0,ST002,East,0.0
TXN000411,CUST1439,PROD968,2024-01-04,425.06,5.0,ST002,South,0.0
TXN000412,CUST5842,PROD761,2024-01-04,36.74,4.0,ST004,West,1.84
TXN000413,CUST2163,PROD640,2024-01-04,445.48,1.0,ST003,East,38.35
TXN000414,CUST7895,PROD474,2024-01-04,277.71,3.0,ST004,North,1.88
TXN000415,CUST5295,PROD320,2024-01-04,29.52,1.0,ST004,East,0.0
TXN000416,CUST9209,PROD885,2024-01-04,213.56,7.0,ST001,South,6.62
TXN000417,CUST9377,PROD308,2024-01-04,487.41,3.0,ST005,East,0.0
TXN000418,CUST2083,PROD417,2024-01-04,352.35,4.0,ST001,South,15.31
TXN000419,CUST8428,PROD726,2024-01-04,308.33,5.0,ST002,North,4.23
TXN000420,CUST1185,PROD267,2024-01-04,253.24,6.0,ST005,East,3.21
TXN000421,CUST5403,PROD850,2024-01-04,444.34,1.0,ST003,West,2.84
TXN000422,CUST2262,PROD608,2024-01-04,233.05,6.0,ST001,West,0.0
TXN000423,CUST3734,PROD476,2024-01-04,87.08,2.0,ST005,North,4.43
TXN000424,CUST1721,PROD979,2024-01-04,432.83,4.0,ST001,West,0.0
TXN000425,CUST3458,PROD283,2024-01-04,466.27,1.0,ST005,West,11.58
TXN000426,CUST6241,PROD377,2024-01-04,414.74,10.0,ST003,North,0.0
TXN000427,CUST1862,PROD283,2024-01-04,119.36,9.0,ST001,West,5.55
TXN000428,CUST5625,PROD892,2024-01-04,423.97,6.0,ST001,West,8.51
TXN000429,CUST5979,PROD857,2024-01-04,,8.0,ST003,West,0.0
TXN000430,CUST4201,PROD850,2024-01-04,451.22,4.0,ST002,North,0.0
TXN000431,CUST1391,PROD338,2024-01-04,275.36,1.0,ST003,North,0.0
TXN000432,CUST7164,PROD969,2024-01-04,371.66,5.0,ST001,South,0.0
TXN000433,CUST4902,PROD529,2024-01-04,251.09,1.0,ST002,East,23.13
TXN000434,CUST9515,PROD522,2024-01-04,353.41,6.0,ST004,North,0.0
TXN000435,CUST9280,PROD236,2024-01-04,322.24,7.0,ST001,North,0.0
TXN000436,CUST3141,PROD342,2024-01-04,152.92,6.0,ST004,East,0.0
TXN000437,CUST5455,PROD339,2024-01-04,46.6,4.0,ST002,North,0.77
TXN000438,CUST8635,PROD421,2024-01-04,209.19,9.0,ST003,South,0.0
TXN000439,CUST5341,PROD972,2024-01-05,68.76,3.0,ST003,North,5.89
TXN000440,CUST3430,PROD193,2024-01-05,358.47,6.0,ST004,North,0.0
TXN000441,CUST5262,PROD939,2024-01-05,495.43,1.0,ST004,West,0.0
TXN000442,CUST5093,PROD196,2024-01-05,236.4,3.0,ST001,North,18.46
TXN000443,CUST4641,PROD233,2024-01-05,107.09,7.0,ST003,North,0.0
TXN000444,CUST5240,PROD932,2024-01-05,46.74,2.0,ST002,West,0.0
TXN000445,CUST2506,PROD967,2024-01-05,416.38,6.0,ST001,North,0.0
TXN000446,CUST1829,PROD272,2024-01-05,462.82,7.0,ST004,West,31.62
TXN000447,CUST3831,PROD462,2024-01-05,115.21,3.0,ST003,East,0.0
TXN000448,CUST3435,PROD135,2024-01-05,310.91,10.0,ST002,East,0.0
TXN000449,CUST8848,PROD162,2024-01-05,52.98,7.0,ST002,West,4.69
TXN000450,CUST9614,PROD355,2024-01-05,319.07,9.0,ST001,West,0.0
TXN000451,CUST6883,PROD591,2024-01-05,276.81,8.0,ST003,East,0.0
TXN000452,CUST3946,PROD126,2024-01-05,166.25,4.0,ST001,East,16.48
TXN000453,CUST9674,PROD466,2024-01-05,385.75,4.0,ST002,North,9.3
TXN000454,CUST9743,PROD935,2024-01-05,397.71,1.0,ST002,,0.0
TXN000455,CUST3846,PROD280,2024-01-05,125.91,6.0,ST003,North,0.0
TXN000456,CUST6761,PROD681,2024-01-05,286.17,10.0,ST002,West,0.0
TXN000457,CUST3876,PROD602,2024-01-05,28.6,1.0,ST002,South,1.37
TXN000458,CUST6435,PROD728,2024-01-05,108.72,3.0,ST003,South,0.0
TXN000459,CUST6301,PROD160,2024-01-05,20.74,10.0,ST002,North,0.0
TXN000460,CUST6978,PROD174,2024-01-05,193.06,7.0,ST005,North,0.0
TXN000461,CUST6285,PROD239,2024-01-05,488.17,7.0,ST004,East,47.29
TXN000462,CUST6846,PROD328,2024-01-05,336.11,3.0,ST004,East,0.0
TXN000463,CUST5825,PROD230,2024-01-05,97.08,1.0,ST005,West,0.0
TXN000464,CUST1530,PROD286,2024-01-05,305.17,10.0,ST002,North,0.0
TXN000465,CUST3304,PROD439,2024-01-05,375.22,4.0,ST003,East,33.22
TXN000466,CUST2453,PROD941,2024-01-05,357.39,6.0,ST004,North,8.92
TXN000467,CUST2110,PROD458,2024-01-05,135.76,2.0,ST001,North,0.0
TXN000468,CUST7875,PROD270,2024-01-05,443.43,8.0,ST004,East,0.0
TXN000469,CUST2661,PROD948,2024-01-05,244.95,10.0,ST002,South,0.0
TXN000470,CUST1547,PROD401,2024-01-05,19.84,5.0,ST001,North,0.0
TXN000471,CUST7151,PROD264,2024-01-05,368.67,9.0,ST001,East,0.0
TXN000472,CUST8909,PROD821,2024-01-05,25.19,3.0,ST005,West,0.26
TXN000473,CUST4367,PROD294,2024-01-05,210.55,9.0,ST005,East,0.0
TXN000474,CUST5872,PROD343,2024-01-05,57.0,7.0,ST005,West,2.06
TXN000475,CUST8005,PROD189,2024-01-05,154.33,10.0,ST004,South,3.19
TXN000476,CUST5781,PROD183,2024-01-05,242.05,2.0,ST003,West,0.0
TXN000477,CUST5341,PROD193,2024-01-05,324.51,7.0,ST002,East,0.0
TXN000478,CUST7052,PROD291,2024-01-05,228.43,5.0,ST004,West,19.12
TXN000479,CUST2009,PROD254,2024-01-05,378.6,2.0,ST001,East,0.0
TXN000480,CUST7782,PROD874,2024-01-05,298.97,9.0,ST001,West,0.0
TXN000481,CUST7858,PROD648,2024-01-05,346.66,8.0,ST005,South,0.0
TXN000482,CUST2293,PROD504,2024-01-05,452.36,1.0,ST005,South,34.25
TXN000483,CUST3832,PROD271,2024-01-05,486.36,4.0,ST002,North,0.0
TXN000484,CUST8133,PROD306,2024-01-05,498.66,3.0,ST005,East,0.0
TXN000485,CUST2097,PROD189,2024-01-05,200.17,7.0,ST005,East,0.0
TXN000486,CUST9514,PROD569,2024-01-05,459.41,1.0,ST005,West,6.87
TXN000487,CUST2641,PROD208,2024-01-05,285.72,2.0,ST003,East,0.0
TXN000488,CUST5327,PROD492,2024-01-05,330.85,10.0,ST005,West,9.11
TXN000489,CUST3356,PROD733,2024-01-05,308.24,7.0,ST001,West,0.0
TXN000490,CUST6431,PROD807,2024-01-05,126.41,8.0,ST003,East,10.33
TXN000491,CUST5965,PROD418,2024-01-05,147.37,8.0,ST001,South,14.36
TXN000492,CUST8259,PROD892,2024-01-05,414.65,5.0,ST004,North,8.77
TXN000493,CUST7671,PROD858,2024-01-05,247.39,9.0,ST003,North,0.0
TXN000494,CUST3604,PROD167,2024-01-05,162.45,9.0,ST004,South,0.0
TXN000495,CUST9589,PROD682,2024-01-05,24.18,4.0,ST002,North,1.1
TXN000496,CUST6904,PROD821,2024-01-05,107.56,6.0,ST004,West,0.0
TXN000497,CUST3029,PROD797,2024-01-05,24.98,6.0,ST004,West,2.17
TXN000498,CUST6730,PROD452,2024-01-05,90.12,5.0,ST001,East,0.45
TXN000499,CUST4511,PROD977,2024-01-05,118.46,4.0,ST002,East,0.0
TXN000500,CUST9409,PROD120,2024-01-05,433.67,1.0,ST004,South,0.0
TXN000501,CUST1138,PROD329,2024-01-05,133.67,5.0,ST003,West,0.0
TXN000502,CUST6713,PROD570,2024-01-05,,8.0,ST003,West,0.0
TXN000503,CUST1120,PROD623,2024-01-05,499.72,6.0,ST005,,5.4
TXN000504,CUST2045,PROD444,2024-01-05,494.3,6.0,ST003,East,0.0
TXN000505,CUST5895,PROD292,2024-01-05,83.47,4.0,ST001,West,0.0
TXN000506,CUST3292,PROD838,2024-01-05,22.47,8.0,ST003,East,0.0
TXN000507,CUST7628,PROD497,2024-01-05,371.0,10.0,ST005,South,0.0
TXN000508,CUST4643,PROD802,2024-01-05,271.97,8.0,ST003,East,0.0
TXN000509,CUST3967,PROD400,2024-01-05,57.83,3.0,ST003,South,0.0
TXN000510,CUST6499,PROD770,2024-01-05,53.76,6.0,ST002,East,0.0
TXN000511,CUST6428,PROD480,2024-01-05,137.67,5.0,ST004,North,0.0
TXN000512,CUST2166,PROD583,2024-01-05,445.82,9.0,ST001,West,0.0
TXN000513,CUST7768,PROD155,2024-01-05,436.72,3.0,ST002,South,0.0
TXN000514,CUST8496,PROD246,2024-01-05,165.03,3.0,ST001,West,0.0
TXN000515,CUST3897,PROD420,2024-01-05,320.9,1.0,ST004,East,24.82
TXN000516,CUST3595,PROD601,2024-01-05,394.75,2.0,ST002,West,0.0
TXN000517,CUST7609,PROD539,2024-01-05,483.01,7.0,ST001,North,0.0
TXN000518,CUST7112,PROD114,2024-01-05,447.08,9.0,ST002,North,0.0
TXN000519,CUST5076,PROD331,2024-01-05,349.83,6.0,ST003,South,17.61
TXN000520,CUST6015,PROD271,2024-01-05,41.99,1.0,ST003,East,0.0
TXN000521,CUST9524,PROD710,2024-01-05,266.82,7.0,ST002,East,0.0
TXN000522,CUST9031,PROD467,2024-01-05,377.56,3.0,ST004,North,27.45
TXN000523,CUST3149,PROD316,2024-01-05,369.7,10.0,ST005,South,26.29
TXN000524,CUST1612,PROD484,2024-01-05,439.51,5.0,ST005,North,0.0
TXN000525,CUST1785,PROD777,2024-01-05,62.98,1.0,ST001,North,0.0
TXN000526,CUST7230,PROD226,2024-01-05,278.17,8.0,ST002,South,0.0
TXN000527,CUST1152,PROD408,2024-01-05,216.23,2.0,ST005,East,0.0
TXN000528,CUST3247,PROD528,2024-01-05,417.02,2.0,ST005,North,32.73
TXN000529,CUST9154,PROD303,2024-01-05,308.41,5.0,ST005,South,0.0
TXN000530,CUST7713,PROD402,2024-01-05,88.58,9.0,ST004,South,0.0
TXN000531,CUST8875,PROD438,2024-01-05,124.91,1.0,ST001,North,0.0
TXN000532,CUST9095,PROD252,2024-01-05,475.23,9.0,ST001,North,0.0
TXN000533,CUST4787,PROD567,2024-01-05,494.45,5.0,ST003,West,40.21
TXN000534,CUST1646,PROD972,2024-01-05,152.38,6.0,ST004,North,11.55
TXN000535,CUST1751,PROD109,2024-01-05,427.48,3.0,ST003,East,0.0
TXN000536,CUST5395,PROD999,2024-01-05,369.2,6.0,ST003,South,14.78
TXN000537,CUST8479,PROD378,2024-01-05,419.5,8.0,ST004,South,29.2
TXN000538,CUST1960,PROD964,2024-01-05,88.1,7.0,ST005,West,0.0
TXN000539,CUST8178,PROD285,2024-01-05,309.55,6.0,ST005,North,0.0
TXN000540,CUST3140,PROD594,2024-01-05,461.0,2.0,ST004,West,12.06
TXN000541,CUST6148,PROD112,2024-01-05,355.24,9.0,ST005,South,0.0
TXN000542,CUST6542,PROD631,2024-01-05,266.32,10.0,ST001,West,0.0
TXN000543,CUST5072,PROD593,2024-01-05,179.42,7.0,ST002,North,16.76
TXN000544,CUST9283,PROD969,2024-01-05,239.95,8.0,ST002,North,0.0
TXN000545,CUST6253,PROD346,2024-01-05,172.14,5.0,ST001,South,0.0
TXN000546,CUST7203,PROD512,2024-01-05,410.38,2.0,ST004,West,0.0
TXN000547,CUST8341,PROD190,2024-01-05,429.73,8.0,ST003,North,0.0
TXN000548,CUST1291,PROD205,2024-01-05,207.69,1.0,ST005,North,0.0
TXN000549,CUST5990,PROD620,2024-01-05,285.54,8.0,ST003,East,0.0
TXN000550,CUST4652,PROD964,2024-01-05,232.69,,ST005,West,0.0
TXN000551,CUST6952,PROD833,2024-01-05,231.74,2.0,ST002,North,0.0
TXN000552,CUST5783,PROD660,2024-01-05,265.77,2.0,ST001,South,0.0
TXN000553,CUST7704,PROD209,2024-01-05,134.6,4.0,ST002,North,0.0
TXN000554,CUST7437,PROD320,2024-01-05,233.95,4.0,ST003,North,0.0
TXN000555,CUST1761,PROD748,2024-01-05,420.36,10.0,ST001,West,0.0
TXN000556,CUST9260,PROD237,2024-01-05,482.29,1.0,ST005,North,0.0
TXN000557,CUST8091,PROD958,2024-01-05,296.71,9.0,ST002,South,0.0
TXN000558,CUST3103,PROD206,2024-01-05,199.83,10.0,ST005,East,0.0
TXN000559,CUST7302,PROD528,2024-01-05,489.96,4.0,ST003,West,0.0
TXN000560,CUST5819,PROD563,2024-01-05,404.35,3.0,ST004,East,0.0
TXN000561,CUST9975,PROD981,2024-01-05,163.82,9.0,ST002,South,11.7
TXN000562,CUST6657,PROD788,2024-01-05,75.01,3.0,ST005,East,0.0
TXN000563,CUST6771,PROD675,2024-01-05,245.38,10.0,ST004,East,0.0
TXN000564,CUST7920,PROD927,2024-01-05,16.26,2.0,ST001,West,1.09
TXN000565,CUST4275,PROD373,2024-01-05,,3.0,ST003,East,2.34
TXN000566,CUST5835,PROD308,2024-01-05,379.26,1.0,ST003,West,32.92
TXN000567,CUST4675,PROD860,2024-01-05,327.09,7.0,ST002,East,0.0
TXN000568,CUST1769,PROD490,2024-01-05,199.9,6.0,ST005,North,5.02
TXN000569,CUST8259,PROD949,2024-01-05,120.52,6.0,ST005,South,0.0
TXN000570,CUST4170,PROD401,2024-01-05,229.92,2.0,ST002,South,0.0
TXN000571,CUST2955,PROD486,2024-01-05,29.91,5.0,ST005,East,1.75
TXN000572,CUST5178,PROD105,2024-01-05,171.98,3.0,ST001,South,0.0
TXN000573,CUST1833,PROD892,2024-01-05,466.87,10.0,ST003,West,0.0
TXN000574,CUST6866,PROD174,2024-01-05,394.18,,ST005,South,0.0
TXN000575,CUST9529,PROD169,2024-01-05,395.27,3.0,ST004,West,8.74
TXN000576,CUST4495,PROD779,2024-01-05,172.62,6.0,ST003,South,0.0
TXN000577,CUST9691,PROD586,2024-01-05,498.35,1.0,ST001,East,0.0
TXN000578,CUST4994,PROD140,2024-01-05,344.45,6.0,ST004,North,0.0
TXN000579,CUST9851,PROD841,2024-01-05,148.59,9.0,ST003,West,0.0
TXN000580,CUST5856,PROD767,2024-01-05,104.33,9.0,ST001,North,9.98
TXN000581,CUST9814,PROD646,2024-01-05,13.59,2.0,ST002,South,0.0
TXN000582,CUST7950,PROD955,2024-01-05,60.92,9.0,ST004,North,0.0
TXN000583,CUST3519,PROD124,2024-01-05,235.02,6.0,ST001,North,4.18
TXN000584,CUST5127,PROD671,2024-01-05,44.52,4.0,ST003,West,0.0
TXN000585,CUST7626,PROD543,2024-01-05,165.04,7.0,ST001,North,0.0
TXN000586,CUST2036,PROD874,2024-01-05,375.52,1.0,ST001,East,0.0
TXN000587,CUST2738,PROD396,2024-01-05,395.58,5.0,ST005,North,36.66
TXN000588,CUST7249,PROD504,2024-01-05,412.84,1.0,ST004,South,0.0
TXN000589,CUST3234,PROD864,2024-01-05,201.59,9.0,ST003,South,17.88
TXN000590,CUST7113,PROD111,2024-01-05,281.23,9.0,ST002,North,16.11
TXN000591,CUST7456,PROD650,2024-01-05,278.29,2.0,ST003,South,0.0
TXN000592,CUST6633,PROD316,2024-01-05,212.2,9.0,ST002,South,13.09
TXN000593,CUST5140,PROD298,2024-01-05,66.17,10.0,ST001,West,0.0
TXN000594,CUST2198,PROD397,2024-01-05,339.13,5.0,ST001,South,0.0
TXN000595,CUST8982,PROD438,2024-01-05,185.0,4.0,ST001,East,0.0
TXN000596,CUST4170,PROD425,2024-01-05,248.07,6.0,ST005,East,0.0
TXN000597,CUST3496,PROD679,2024-01-05,287.76,6.0,ST004,South,7.08
TXN000598,CUST4629,PROD829,2024-01-05,372.51,7.0,ST003,East,27.3
TXN000599,CUST8863,PROD573,2024-01-05,228.23,5.0,ST004,North,13.85
TXN000600,CUST5597,PROD979,2024-01-05,414.96,9.0,ST002,,0.0
TXN000601,CUST2252,PROD844,2024-01-05,46.95,1.0,ST005,North,0.0
TXN000602,CUST7637,PROD887,2024-01-05,299.12,1.0,ST005,East,0.0
TXN000603,CUST9842,PROD583,2024-01-05,330.41,3.0,ST003,West,25.51
TXN000604,CUST5767,PROD237,2024-01-05,237.7,9.0,ST001,West,0.0
TXN000605,CUST1173,PROD778,2024-01-05,127.05,10.0,ST002,South,0.0
TXN000606,CUST3935,PROD679,2024-01-05,474.87,3.0,ST004,East,36.16
TXN000607,CUST2029,PROD370,2024-01-06,191.02,1.0,ST002,East,0.0
TXN000608,CUST8448,PROD147,2024-01-06,29.55,6.0,ST001,East,0.0
TXN000609,CUST5314,PROD692,2024-01-06,276.73,3.0,ST004,West,0.0
TXN000610,CUST2275,PROD629,2024-01-06,133.28,4.0,ST005,West,0.0
TXN000611,CUST6653,PROD598,2024-01-06,398.4,10.0,ST001,South,0.0
TXN000612,CUST4768,PROD178,2024-01-06,262.13,5.0,ST002,South,9.49
TXN000613,CUST2938,PROD776,2024-01-06,122.87,6.0,ST001,West,0.0
TXN000614,CUST8848,PROD315,2024-01-06,299.49,7.0,ST001,South,17.18
TXN000615,CUST3639,PROD237,2024-01-06,318.47,1.0,ST005,South,8.22
TXN000616,CUST3949,PROD629,2024-01-06,479.54,10.0,ST005,North,0.0
TXN000617,CUST5644,PROD187,2024-01-06,116.13,10.0,ST004,West,9.64
TXN000618,CUST3338,PROD913,2024-01-06,295.5,3.0,ST005,East,20.26
TXN000619,CUST8429,PROD710,2024-01-06,299.39,4.0,ST004,,0.5
TXN000620,CUST9564,PROD980,2024-01-06,455.58,7.0,ST002,North,41.08
TXN000621,CUST1639,PROD998,2024-01-06,394.1,9.0,ST001,North,0.0
TXN000622,CUST3135,PROD717,2024-01-06,274.25,1.0,ST004,West,0.0
TXN000623,CUST1711,PROD814,2024-01-06,269.61,4.0,ST004,West,0.0
TXN000624,CUST2600,PROD535,2024-01-06,75.6,8.0,ST002,North,6.63
TXN000625,CUST7695,PROD363,2024-01-06,102.62,1.0,ST005,North,0.0
TXN000626,CUST7144,PROD770,2024-01-06,110.66,6.0,ST004,East,4.71
TXN000627,CUST5155,PROD367,2024-01-06,428.94,7.0,ST005,East,0.0
TXN000628,CUST7511,PROD873,2024-01-06,109.81,9.0,ST005,West,6.14
TXN000629,CUST8925,PROD359,2024-01-06,,10.0,ST003,West,0.0
TXN000630,CUST2951,PROD865,2024-01-06,122.59,3.0,ST001,South,0.0
TXN000631,CUST6544,PROD920,2024-01-06,279.78,1.0,ST002,West,0.0
TXN000632,CUST1086,PROD923,2024-01-06,54.63,3.0,ST004,West,1.44
TXN000633,CUST7075,PROD181,2024-01-06,308.42,7.0,ST004,East,0.0
TXN000634,CUST1941,PROD892,2024-01-06,411.91,8.0,ST004,North,27.06
TXN000635,CUST9489,PROD392,2024-01-06,105.43,10.0,ST005,South,0.0
TXN000636,CUST1590,PROD468,2024-01-06,127.24,,ST002,North,0.0
TXN000637,CUST7544,PROD461,2024-01-06,338.13,7.0,ST005,South,0.0
TXN000638,CUST2124,PROD192,2024-01-06,279.3,9.0,ST005,East,0.0
TXN000639,CUST5530,PROD331,2024-01-06,-10.0,4.0,ST004,West,0.0
TXN000640,CUST5277,PROD279,2024-01-06,209.5,2.0,ST005,North,0.0
TXN000641,CUST6570,PROD219,2024-01-06,-10.0,5.0,ST005,East,0.0
TXN000642,CUST7178,PROD676,2024-01-06,246.98,4.0,ST003,West,0.0
TXN000643,CUST1448,PROD593,2024-01-06,66.97,2.0,ST004,South,0.0
TXN000644,CUST4767,PROD919,2024-01-06,164.71,6.0,ST005,North,0.0
TXN000645,CUST5314,PROD354,2024-01-06,150.77,7.0,ST003,North,0.0
TXN000646,CUST3924,PROD587,2024-01-06,163.8,4.0,ST005,East,12.22
TXN000647,CUST4115,PROD610,2024-01-06,371.19,4.0,ST002,East,7.53
TXN000648,CUST5091,PROD956,2024-01-06,313.11,3.0,ST001,North,0.0
TXN000649,CUST9071,PROD728,2024-01-06,13.25,9.0,ST001,West,0.0
TXN000650,CUST6167,PROD604,2024-01-06,450.08,10.0,ST003,West,34.4
TXN000651,CUST9374,PROD386,2024-01-06,204.96,10.0,ST002,North,0.0
TXN000652,CUST7933,PROD589,2024-01-06,470.43,1.0,ST005,East,0.0
TXN000653,CUST3863,PROD568,2024-01-06,488.49,9.0,ST004,East,0.0
TXN000654,CUST1193,PROD790,2024-01-06,113.27,10.0,ST001,East,0.0
TXN000655,CUST5254,PROD291,2024-01-06,278.8,4.0,ST003,West,0.0
TXN000656,CUST6621,PROD474,2024-01-06,100.12,7.0,ST002,West,0.0
TXN000657,CUST7099,PROD473,2024-01-06,428.62,5.0,ST004,South,0.0
TXN000658,CUST4744,PROD933,2024-01-06,58.94,5.0,ST002,West,0.0
TXN000659,CUST4212,PROD249,2024-01-06,402.02,3.0,ST004,North,20.08
TXN000660,CUST9470,PROD646,2024-01-06,363.07,8.0,ST003,East,0.0
TXN000661,CUST1781,PROD507,2024-01-06,58.5,3.0,ST001,South,0.0
TXN000662,CUST8807,PROD959,2024-01-06,318.63,8.0,ST003,East,0.0
TXN000663,CUST5222,PROD452,2024-01-06,19.72,2.0,ST003,South,0.0
TXN000664,CUST9821,PROD278,2024-01-06,489.89,5.0,ST003,East,0.0
TXN000665,CUST8987,PROD893,2024-01-06,370.9,2.0,ST004,East,0.0
